Date,Dept,BU,Account,Value
Jul-2004,200,10120,51001,4596
Jul-2004,200,10120,51003,4318
Jul-2004,200,10120,61010,4077
Jul-2004,200,10120,61015,4557
Jul-2004,200,10120,61030,5930
Jul-2004,200,10120,61065,4176
Jul-2004,200,10120,61080,5794
Jul-2004,200,10120,61095,5748
Jul-2004,200,10120,64055,5660
Jul-2004,200,10120,64060,5374
Jul-2004,200,10120,64065,4185
Jul-2004,200,10120,64070,5015
Jul-2004,200,10120,64090,4346
Jul-2004,200,10120,64100,5210
Jul-2004,200,10120,66005,4330
Jul-2004,200,10120,66010,5886
Jul-2004,200,10120,67010,4724
Jul-2004,200,10120,67015,5498
Jul-2004,200,10120,61060,76766
Jul-2004,200,10120,61070,4637
Jul-2004,200,10120,62001,5144
Jul-2004,200,10120,63040,12362
Jul-2004,200,10120,64005,13337
Jul-2004,200,10120,64020,44285
Jul-2004,200,10120,65005,3200
Jul-2004,200,10120,65006,3560
Jul-2004,200,10120,65015,3438
Jul-2004,200,10120,65018,3265
Jul-2004,200,10120,65020,3640
Jul-2004,200,10120,65022,3253
Jul-2004,200,10120,65035,3021
Jul-2004,300,10120,51001,1212
Jul-2004,300,10120,51003,1755
Jul-2004,300,10120,61010,1006
Jul-2004,300,10120,61015,1221
Jul-2004,300,10120,61030,1110
Jul-2004,300,10120,61065,1880
Jul-2004,300,10120,61080,1533
Jul-2004,300,10120,61095,1732
Jul-2004,300,10120,64055,1847
Jul-2004,300,10120,64060,1362
Jul-2004,300,10120,64065,1214
Jul-2004,300,10120,64070,1936
Jul-2004,300,10120,64090,1061
Jul-2004,300,10120,64100,1708
Jul-2004,300,10120,66005,1270
Jul-2004,300,10120,66010,1651
Jul-2004,300,10120,67010,1435
Jul-2004,300,10120,67015,1033
Jul-2004,300,10120,61060,52418
Jul-2004,300,10120,61070,5663
Jul-2004,300,10120,62001,2022
Jul-2004,300,10120,64005,1245
Jul-2004,300,10120,64020,1056
Jul-2004,300,10120,65005,1777
Jul-2004,300,10120,65006,1360
Jul-2004,300,10120,65015,1865
Jul-2004,300,10120,65018,1351
Jul-2004,300,10120,65020,1124
Jul-2004,300,10120,65022,1571
Jul-2004,300,10120,65035,1108
Jul-2004,405,10120,51001,1881
Jul-2004,405,10120,51003,1474
Jul-2004,405,10120,61010,1747
Jul-2004,405,10120,61015,1508
Jul-2004,405,10120,61030,1409
Jul-2004,405,10120,61065,1357
Jul-2004,405,10120,61080,1033
Jul-2004,405,10120,61095,1550
Jul-2004,405,10120,64055,1303
Jul-2004,405,10120,64060,1634
Jul-2004,405,10120,64065,1908
Jul-2004,405,10120,64070,1777
Jul-2004,405,10120,64090,1631
Jul-2004,405,10120,64100,1299
Jul-2004,405,10120,66005,1215
Jul-2004,405,10120,66010,1355
Jul-2004,405,10120,67010,1571
Jul-2004,405,10120,67015,1440
Jul-2004,405,10120,61060,67133
Jul-2004,405,10120,61070,5550
Jul-2004,405,10120,62001,2708
Jul-2004,405,10120,63040,1216
Jul-2004,405,10120,64005,1741
Jul-2004,405,10120,64020,1465
Jul-2004,405,10120,65005,1896
Jul-2004,405,10120,65006,1845
Jul-2004,405,10120,65015,1179
Jul-2004,405,10120,65018,1316
Jul-2004,405,10120,65020,1659
Jul-2004,405,10120,65022,1729
Jul-2004,405,10120,65035,1703
Jul-2004,410,10120,51001,1873
Jul-2004,410,10120,51003,1928
Jul-2004,410,10120,61010,1611
Jul-2004,410,10120,61015,1787
Jul-2004,410,10120,61030,1459
Jul-2004,410,10120,61065,1645
Jul-2004,410,10120,61080,1213
Jul-2004,410,10120,61095,1593
Jul-2004,410,10120,64055,1139
Jul-2004,410,10120,64060,1029
Jul-2004,410,10120,64065,1902
Jul-2004,410,10120,64070,1174
Jul-2004,410,10120,64090,1846
Jul-2004,410,10120,64100,1112
Jul-2004,410,10120,66005,1809
Jul-2004,410,10120,66010,1992
Jul-2004,410,10120,67010,1962
Jul-2004,410,10120,67015,1239
Jul-2004,410,10120,61060,55207
Jul-2004,410,10120,61070,5220
Jul-2004,410,10120,62001,2305
Jul-2004,410,10120,63040,1213
Jul-2004,410,10120,64005,1073
Jul-2004,410,10120,64020,1212
Jul-2004,410,10120,65005,1404
Jul-2004,410,10120,65006,1704
Jul-2004,410,10120,65015,1955
Jul-2004,410,10120,65018,1765
Jul-2004,410,10120,65020,1028
Jul-2004,410,10120,65022,1688
Jul-2004,410,10120,65035,1975
Jul-2004,415,10120,51001,1991
Jul-2004,415,10120,51003,1020
Jul-2004,415,10120,61010,1189
Jul-2004,415,10120,61015,1930
Jul-2004,415,10120,61030,1640
Jul-2004,415,10120,61065,1347
Jul-2004,415,10120,61080,1526
Jul-2004,415,10120,61095,1559
Jul-2004,415,10120,64055,1549
Jul-2004,415,10120,64060,1472
Jul-2004,415,10120,64065,1242
Jul-2004,415,10120,64070,1553
Jul-2004,415,10120,64090,1382
Jul-2004,415,10120,64100,1067
Jul-2004,415,10120,66005,1513
Jul-2004,415,10120,66010,1159
Jul-2004,415,10120,67010,1050
Jul-2004,415,10120,67015,1670
Jul-2004,415,10120,61060,67499
Jul-2004,415,10120,61070,5529
Jul-2004,415,10120,62001,2092
Jul-2004,415,10120,64005,1126
Jul-2004,415,10120,64020,1609
Jul-2004,415,10120,65005,1491
Jul-2004,415,10120,65006,1169
Jul-2004,415,10120,65015,1705
Jul-2004,415,10120,65018,1087
Jul-2004,415,10120,65020,1984
Jul-2004,415,10120,65022,1052
Jul-2004,415,10120,65035,1350
Aug-2004,105,10120,41101,778768
Aug-2004,105,10120,42201,62928
Aug-2004,105,10120,51001,1109
Aug-2004,105,10120,51003,1962
Aug-2004,105,10120,61010,1734
Aug-2004,105,10120,61015,1222
Aug-2004,105,10120,61030,1338
Aug-2004,105,10120,61065,1881
Aug-2004,105,10120,61080,1793
Aug-2004,105,10120,61095,1154
Aug-2004,105,10120,64055,1850
Aug-2004,105,10120,64060,1679
Aug-2004,105,10120,64065,1622
Aug-2004,105,10120,64070,1177
Aug-2004,105,10120,64090,1397
Aug-2004,105,10120,64100,1819
Aug-2004,105,10120,66005,1954
Aug-2004,105,10120,66010,1117
Aug-2004,105,10120,67010,1272
Aug-2004,105,10120,67015,1625
Aug-2004,105,10120,61060,57277
Aug-2004,105,10120,61070,5553
Aug-2004,105,10120,62001,2724
Aug-2004,105,10120,63040,1191
Aug-2004,105,10120,64005,1692
Aug-2004,105,10120,64020,1369
Aug-2004,105,10120,65005,1526
Aug-2004,105,10120,65006,1662
Aug-2004,105,10120,65015,1809
Aug-2004,105,10120,65018,1620
Aug-2004,105,10120,65020,1937
Aug-2004,105,10120,65022,1150
Aug-2004,105,10120,65035,1631
Aug-2004,110,10120,41101,768467
Aug-2004,110,10120,42201,351252
Aug-2004,110,10120,51001,1696
Aug-2004,110,10120,51003,1496
Aug-2004,110,10120,61010,1191
Aug-2004,110,10120,61015,1143
Aug-2004,110,10120,61030,1692
Aug-2004,110,10120,61065,1369
Aug-2004,110,10120,61080,1532
Aug-2004,110,10120,61095,1658
Aug-2004,110,10120,64055,1526
Aug-2004,110,10120,64060,1662
Aug-2004,110,10120,64065,1809
Aug-2004,110,10120,64070,1620
Aug-2004,110,10120,64090,1937
Aug-2004,110,10120,64100,1150
Aug-2004,110,10120,66005,1631
Aug-2004,110,10120,66010,1558
Aug-2004,110,10120,67010,1181
Aug-2004,110,10120,67015,1855
Aug-2004,110,10120,61060,66623
Aug-2004,110,10120,61070,5924
Aug-2004,110,10120,62001,2481
Aug-2004,110,10120,63040,1692
Aug-2004,110,10120,64005,1658
Aug-2004,110,10120,64020,1526
Aug-2004,110,10120,65005,1974
Aug-2004,110,10120,65006,1896
Aug-2004,110,10120,65015,1351
Aug-2004,110,10120,65018,1608
Aug-2004,110,10120,65020,1790
Aug-2004,110,10120,65022,1154
Aug-2004,110,10120,65035,1602
Aug-2004,115,10110,41101,758284
Aug-2004,115,10110,42201,57163
Aug-2004,115,10110,51001,5243
Aug-2004,115,10110,51003,4788
Aug-2004,115,10110,61010,4837
Aug-2004,115,10110,61015,5069
Aug-2004,115,10110,61030,5953
Aug-2004,115,10110,61065,4162
Aug-2004,115,10110,61080,4803
Aug-2004,115,10110,61095,4521
Aug-2004,115,10110,64055,5151
Aug-2004,115,10110,64060,4993
Aug-2004,115,10110,64065,4504
Aug-2004,115,10110,64070,4258
Aug-2004,115,10110,64090,4875
Aug-2004,115,10110,64100,5134
Aug-2004,115,10110,66005,5982
Aug-2004,115,10110,66010,5643
Aug-2004,115,10110,67010,4497
Aug-2004,115,10110,67015,4535
Aug-2004,115,10110,61060,42909
Aug-2004,115,10110,61070,1939
Aug-2004,115,10110,62001,1556
Aug-2004,115,10110,63040,1071
Aug-2004,115,10110,64005,1630
Aug-2004,115,10110,64020,1927
Aug-2004,115,10110,65005,1009
Aug-2004,115,10110,65006,1487
Aug-2004,115,10110,65015,1584
Aug-2004,115,10110,65018,1402
Aug-2004,115,10110,65020,1239
Aug-2004,115,10110,65022,1916
Aug-2004,115,10110,65035,1399
Aug-2004,115,10120,41101,769861
Aug-2004,115,10120,42201,60861
Aug-2004,115,10120,51001,1078
Aug-2004,115,10120,51003,1862
Aug-2004,115,10120,61010,1553
Aug-2004,115,10120,61015,1812
Aug-2004,115,10120,61030,1899
Aug-2004,115,10120,61065,1352
Aug-2004,115,10120,61080,1483
Aug-2004,115,10120,61095,1445
Aug-2004,115,10120,64055,1295
Aug-2004,115,10120,64060,1503
Aug-2004,115,10120,64065,1562
Aug-2004,115,10120,64070,1798
Aug-2004,115,10120,64090,1833
Aug-2004,115,10120,64100,1045
Aug-2004,115,10120,66005,1946
Aug-2004,115,10120,66010,1829
Aug-2004,115,10120,67010,1800
Aug-2004,115,10120,67015,1126
Aug-2004,115,10120,61060,75621
Aug-2004,115,10120,61070,5611
Aug-2004,115,10120,62001,2383
Aug-2004,115,10120,63040,1033
Aug-2004,115,10120,64005,1560
Aug-2004,115,10120,64020,1290
Aug-2004,115,10120,65005,1157
Aug-2004,115,10120,65006,1436
Aug-2004,115,10120,65015,1870
Aug-2004,115,10120,65018,1221
Aug-2004,115,10120,65020,1215
Aug-2004,115,10120,65022,1860
Aug-2004,115,10120,65035,1079
Aug-2004,200,10120,41101,274879
Aug-2004,200,10120,42201,87275
Aug-2004,200,10120,51001,5727
Aug-2004,200,10120,51003,5807
Aug-2004,200,10120,61010,4355
Aug-2004,200,10120,61015,4183
Aug-2004,200,10120,61030,4867
Aug-2004,200,10120,61065,4975
Aug-2004,200,10120,61080,5312
Aug-2004,200,10120,61095,5547
Aug-2004,200,10120,64055,5269
Aug-2004,200,10120,64060,5640
Aug-2004,200,10120,64065,4242
Aug-2004,200,10120,64070,4231
Aug-2004,200,10120,64090,5817
Aug-2004,200,10120,64100,5286
Aug-2004,200,10120,66005,5174
Aug-2004,200,10120,66010,4009
Aug-2004,200,10120,67010,5050
Aug-2004,200,10120,67015,4411
Aug-2004,200,10120,61060,75466
Aug-2004,200,10120,61070,5388
Aug-2004,200,10120,62001,4499
Aug-2004,200,10120,63040,13103
Aug-2004,200,10120,64005,11488
Aug-2004,200,10120,64020,44962
Aug-2004,200,10120,65005,3793
Aug-2004,200,10120,65006,3869
Aug-2004,200,10120,65015,3739
Aug-2004,200,10120,65018,3351
Aug-2004,200,10120,65020,3897
Aug-2004,200,10120,65022,3493
Aug-2004,200,10120,65035,3763
Aug-2004,300,10120,51001,1180
Aug-2004,300,10120,51003,1279
Aug-2004,300,10120,61010,1404
Aug-2004,300,10120,61015,1792
Aug-2004,300,10120,61030,1221
Aug-2004,300,10120,61065,1164
Aug-2004,300,10120,61080,1658
Aug-2004,300,10120,61095,1096
Aug-2004,300,10120,64055,1779
Aug-2004,300,10120,64060,1801
Aug-2004,300,10120,64065,1799
Aug-2004,300,10120,64070,1450
Aug-2004,300,10120,64090,1078
Aug-2004,300,10120,64100,1457
Aug-2004,300,10120,66005,1493
Aug-2004,300,10120,66010,1714
Aug-2004,300,10120,67010,1065
Aug-2004,300,10120,67015,1818
Aug-2004,300,10120,61060,51945
Aug-2004,300,10120,61070,5923
Aug-2004,300,10120,62001,2916
Aug-2004,300,10120,64005,1680
Aug-2004,300,10120,64020,1676
Aug-2004,300,10120,65005,1695
Aug-2004,300,10120,65006,1753
Aug-2004,300,10120,65015,1142
Aug-2004,300,10120,65018,1072
Aug-2004,300,10120,65020,1062
Aug-2004,300,10120,65022,1789
Aug-2004,300,10120,65035,1544
Aug-2004,405,10120,51001,1010
Aug-2004,405,10120,51003,1260
Aug-2004,405,10120,61010,1168
Aug-2004,405,10120,61015,1975
Aug-2004,405,10120,61030,1944
Aug-2004,405,10120,61065,1539
Aug-2004,405,10120,61080,1002
Aug-2004,405,10120,61095,1949
Aug-2004,405,10120,64055,1859
Aug-2004,405,10120,64060,1199
Aug-2004,405,10120,64065,1078
Aug-2004,405,10120,64070,1502
Aug-2004,405,10120,64090,1842
Aug-2004,405,10120,64100,1054
Aug-2004,405,10120,66005,1773
Aug-2004,405,10120,66010,1628
Aug-2004,405,10120,67010,1770
Aug-2004,405,10120,67015,1423
Aug-2004,405,10120,61060,58719
Aug-2004,405,10120,61070,5720
Aug-2004,405,10120,62001,2991
Aug-2004,405,10120,63040,1353
Aug-2004,405,10120,64005,1744
Aug-2004,405,10120,64020,1635
Aug-2004,405,10120,65005,1685
Aug-2004,405,10120,65006,1916
Aug-2004,405,10120,65015,1762
Aug-2004,405,10120,65018,1679
Aug-2004,405,10120,65020,1022
Aug-2004,405,10120,65022,1042
Aug-2004,405,10120,65035,1127
Aug-2004,410,10120,51001,1416
Aug-2004,410,10120,51003,1629
Aug-2004,410,10120,61010,1942
Aug-2004,410,10120,61015,1832
Aug-2004,410,10120,61030,1889
Aug-2004,410,10120,61065,1122
Aug-2004,410,10120,61080,1210
Aug-2004,410,10120,61095,1036
Aug-2004,410,10120,64055,1931
Aug-2004,410,10120,64060,1425
Aug-2004,410,10120,64065,1708
Aug-2004,410,10120,64070,1106
Aug-2004,410,10120,64090,1817
Aug-2004,410,10120,64100,1437
Aug-2004,410,10120,66005,1263
Aug-2004,410,10120,66010,1798
Aug-2004,410,10120,67010,1676
Aug-2004,410,10120,67015,1723
Aug-2004,410,10120,61060,66385
Aug-2004,410,10120,61070,5077
Aug-2004,410,10120,62001,2232
Aug-2004,410,10120,63040,1210
Aug-2004,410,10120,64005,1778
Aug-2004,410,10120,64020,1674
Aug-2004,410,10120,65005,1515
Aug-2004,410,10120,65006,1222
Aug-2004,410,10120,65015,1650
Aug-2004,410,10120,65018,1069
Aug-2004,410,10120,65020,1225
Aug-2004,410,10120,65022,1562
Aug-2004,410,10120,65035,1983
Aug-2004,415,10120,51001,1461
Aug-2004,415,10120,51003,1072
Aug-2004,415,10120,61010,1375
Aug-2004,415,10120,61015,1992
Aug-2004,415,10120,61030,1325
Aug-2004,415,10120,61065,1689
Aug-2004,415,10120,61080,1713
Aug-2004,415,10120,61095,1606
Aug-2004,415,10120,64055,1237
Aug-2004,415,10120,64060,1270
Aug-2004,415,10120,64065,1521
Aug-2004,415,10120,64070,1640
Aug-2004,415,10120,64090,1858
Aug-2004,415,10120,64100,1016
Aug-2004,415,10120,66005,1552
Aug-2004,415,10120,66010,1219
Aug-2004,415,10120,67010,1017
Aug-2004,415,10120,67015,1243
Aug-2004,415,10120,61060,73736
Aug-2004,415,10120,61070,5113
Aug-2004,415,10120,62001,2889
Aug-2004,415,10120,64005,1551
Aug-2004,415,10120,64020,1217
Aug-2004,415,10120,65005,1757
Aug-2004,415,10120,65006,1085
Aug-2004,415,10120,65015,1982
Aug-2004,415,10120,65018,1946
Aug-2004,415,10120,65020,1635
Aug-2004,415,10120,65022,1334
Aug-2004,415,10120,65035,1176
Sep-2004,105,10120,41101,769253
Sep-2004,105,10120,42201,55737
Sep-2004,105,10120,51001,1389
Sep-2004,105,10120,51003,1948
Sep-2004,105,10120,61010,1301
Sep-2004,105,10120,61015,1392
Sep-2004,105,10120,61030,1667
Sep-2004,105,10120,61065,1699
Sep-2004,105,10120,61080,1106
Sep-2004,105,10120,61095,1066
Sep-2004,105,10120,64055,1742
Sep-2004,105,10120,64060,1237
Sep-2004,105,10120,64065,1579
Sep-2004,105,10120,64070,1899
Sep-2004,105,10120,64090,1317
Sep-2004,105,10120,64100,1931
Sep-2004,105,10120,66005,1916
Sep-2004,105,10120,66010,1143
Sep-2004,105,10120,67010,1139
Sep-2004,105,10120,67015,1405
Sep-2004,105,10120,61060,63593
Sep-2004,105,10120,61070,5695
Sep-2004,105,10120,62001,2900
Sep-2004,105,10120,63040,1102
Sep-2004,105,10120,64005,1340
Sep-2004,105,10120,64020,1363
Sep-2004,105,10120,65005,1498
Sep-2004,105,10120,65006,1395
Sep-2004,105,10120,65015,1947
Sep-2004,105,10120,65018,1066
Sep-2004,105,10120,65020,1690
Sep-2004,105,10120,65022,1196
Sep-2004,105,10120,65035,1337
Sep-2004,110,10120,41101,764859
Sep-2004,110,10120,42201,377125
Sep-2004,110,10120,51001,1909
Sep-2004,110,10120,51003,1978
Sep-2004,110,10120,61010,1102
Sep-2004,110,10120,61015,1250
Sep-2004,110,10120,61030,1340
Sep-2004,110,10120,61065,1363
Sep-2004,110,10120,61080,1714
Sep-2004,110,10120,61095,1347
Sep-2004,110,10120,64055,1498
Sep-2004,110,10120,64060,1395
Sep-2004,110,10120,64065,1947
Sep-2004,110,10120,64070,1066
Sep-2004,110,10120,64090,1690
Sep-2004,110,10120,64100,1196
Sep-2004,110,10120,66005,1337
Sep-2004,110,10120,66010,1610
Sep-2004,110,10120,67010,1328
Sep-2004,110,10120,67015,1030
Sep-2004,110,10120,61060,76125
Sep-2004,110,10120,61070,5014
Sep-2004,110,10120,62001,2190
Sep-2004,110,10120,63040,1340
Sep-2004,110,10120,64005,1347
Sep-2004,110,10120,64020,1498
Sep-2004,110,10120,65005,1453
Sep-2004,110,10120,65006,1685
Sep-2004,110,10120,65015,1877
Sep-2004,110,10120,65018,1654
Sep-2004,110,10120,65020,1161
Sep-2004,110,10120,65022,1505
Sep-2004,110,10120,65035,1304
Sep-2004,115,10110,41101,775360
Sep-2004,115,10110,42201,79710
Sep-2004,115,10110,51001,4115
Sep-2004,115,10110,51003,4499
Sep-2004,115,10110,61010,4211
Sep-2004,115,10110,61015,4375
Sep-2004,115,10110,61030,5077
Sep-2004,115,10110,61065,4328
Sep-2004,115,10110,61080,5417
Sep-2004,115,10110,61095,5467
Sep-2004,115,10110,64055,5178
Sep-2004,115,10110,64060,4867
Sep-2004,115,10110,64065,5584
Sep-2004,115,10110,64070,4488
Sep-2004,115,10110,64090,4507
Sep-2004,115,10110,64100,4337
Sep-2004,115,10110,66005,5026
Sep-2004,115,10110,66010,4084
Sep-2004,115,10110,67010,4446
Sep-2004,115,10110,67015,5828
Sep-2004,115,10110,61060,41648
Sep-2004,115,10110,61070,1874
Sep-2004,115,10110,62001,1070
Sep-2004,115,10110,63040,1101
Sep-2004,115,10110,64005,1666
Sep-2004,115,10110,64020,1898
Sep-2004,115,10110,65005,1331
Sep-2004,115,10110,65006,1448
Sep-2004,115,10110,65015,1947
Sep-2004,115,10110,65018,1184
Sep-2004,115,10110,65020,1135
Sep-2004,115,10110,65022,1689
Sep-2004,115,10110,65035,1111
Sep-2004,115,10120,41101,779449
Sep-2004,115,10120,42201,69447
Sep-2004,115,10120,51001,1211
Sep-2004,115,10120,51003,1104
Sep-2004,115,10120,61010,1807
Sep-2004,115,10120,61015,1170
Sep-2004,115,10120,61030,1055
Sep-2004,115,10120,61065,1683
Sep-2004,115,10120,61080,1992
Sep-2004,115,10120,61095,1900
Sep-2004,115,10120,64055,1847
Sep-2004,115,10120,64060,1958
Sep-2004,115,10120,64065,1709
Sep-2004,115,10120,64070,1983
Sep-2004,115,10120,64090,1594
Sep-2004,115,10120,64100,1460
Sep-2004,115,10120,66005,1201
Sep-2004,115,10120,66010,1603
Sep-2004,115,10120,67010,1265
Sep-2004,115,10120,67015,1345
Sep-2004,115,10120,61060,74443
Sep-2004,115,10120,61070,5261
Sep-2004,115,10120,62001,2257
Sep-2004,115,10120,63040,1750
Sep-2004,115,10120,64005,1093
Sep-2004,115,10120,64020,1290
Sep-2004,115,10120,65005,1931
Sep-2004,115,10120,65006,1325
Sep-2004,115,10120,65015,1072
Sep-2004,115,10120,65018,1050
Sep-2004,115,10120,65020,1696
Sep-2004,115,10120,65022,1786
Sep-2004,115,10120,65035,1731
Sep-2004,200,10120,41101,276627
Sep-2004,200,10120,42201,89125
Sep-2004,200,10120,51001,4264
Sep-2004,200,10120,51003,5677
Sep-2004,200,10120,61010,4620
Sep-2004,200,10120,61015,4596
Sep-2004,200,10120,61030,5989
Sep-2004,200,10120,61065,5950
Sep-2004,200,10120,61080,5940
Sep-2004,200,10120,61095,5137
Sep-2004,200,10120,64055,5095
Sep-2004,200,10120,64060,5892
Sep-2004,200,10120,64065,5876
Sep-2004,200,10120,64070,5283
Sep-2004,200,10120,64090,5433
Sep-2004,200,10120,64100,5510
Sep-2004,200,10120,66005,4818
Sep-2004,200,10120,66010,4376
Sep-2004,200,10120,67010,4005
Sep-2004,200,10120,67015,5541
Sep-2004,200,10120,61060,77869
Sep-2004,200,10120,61070,5406
Sep-2004,200,10120,62001,4269
Sep-2004,200,10120,63040,13722
Sep-2004,200,10120,64005,11783
Sep-2004,200,10120,64020,39470
Sep-2004,200,10120,65005,3437
Sep-2004,200,10120,65006,3962
Sep-2004,200,10120,65015,3322
Sep-2004,200,10120,65018,3447
Sep-2004,200,10120,65020,3723
Sep-2004,200,10120,65022,3509
Sep-2004,200,10120,65035,3429
Sep-2004,300,10120,51001,1516
Sep-2004,300,10120,51003,1214
Sep-2004,300,10120,61010,1206
Sep-2004,300,10120,61015,1736
Sep-2004,300,10120,61030,2000
Sep-2004,300,10120,61065,1337
Sep-2004,300,10120,61080,1141
Sep-2004,300,10120,61095,1460
Sep-2004,300,10120,64055,1151
Sep-2004,300,10120,64060,1215
Sep-2004,300,10120,64065,1265
Sep-2004,300,10120,64070,1839
Sep-2004,300,10120,64090,1164
Sep-2004,300,10120,64100,1282
Sep-2004,300,10120,66005,1478
Sep-2004,300,10120,66010,1508
Sep-2004,300,10120,67010,1560
Sep-2004,300,10120,67015,1100
Sep-2004,300,10120,61060,74920
Sep-2004,300,10120,61070,5652
Sep-2004,300,10120,62001,2212
Sep-2004,300,10120,63040,786
Sep-2004,300,10120,64005,1895
Sep-2004,300,10120,64020,1658
Sep-2004,300,10120,65005,1348
Sep-2004,300,10120,65006,1315
Sep-2004,300,10120,65015,1712
Sep-2004,300,10120,65018,1155
Sep-2004,300,10120,65020,1205
Sep-2004,300,10120,65022,1512
Sep-2004,300,10120,65035,1412
Sep-2004,405,10120,51001,1997
Sep-2004,405,10120,51003,1647
Sep-2004,405,10120,61010,1497
Sep-2004,405,10120,61015,1264
Sep-2004,405,10120,61030,1313
Sep-2004,405,10120,61065,1904
Sep-2004,405,10120,61080,1040
Sep-2004,405,10120,61095,1522
Sep-2004,405,10120,64055,1910
Sep-2004,405,10120,64060,1484
Sep-2004,405,10120,64065,1405
Sep-2004,405,10120,64070,1130
Sep-2004,405,10120,64090,1928
Sep-2004,405,10120,64100,1168
Sep-2004,405,10120,66005,1450
Sep-2004,405,10120,66010,1262
Sep-2004,405,10120,67010,1949
Sep-2004,405,10120,67015,1870
Sep-2004,405,10120,61060,56910
Sep-2004,405,10120,61070,5768
Sep-2004,405,10120,62001,2315
Sep-2004,405,10120,63040,1561
Sep-2004,405,10120,64005,1149
Sep-2004,405,10120,64020,1459
Sep-2004,405,10120,65005,1619
Sep-2004,405,10120,65006,1513
Sep-2004,405,10120,65015,1593
Sep-2004,405,10120,65018,1995
Sep-2004,405,10120,65020,1342
Sep-2004,405,10120,65022,1912
Sep-2004,405,10120,65035,1513
Sep-2004,410,10120,51001,1768
Sep-2004,410,10120,51003,1037
Sep-2004,410,10120,61010,1752
Sep-2004,410,10120,61015,1190
Sep-2004,410,10120,61030,1448
Sep-2004,410,10120,61065,1216
Sep-2004,410,10120,61080,1336
Sep-2004,410,10120,61095,1359
Sep-2004,410,10120,64055,1524
Sep-2004,410,10120,64060,1225
Sep-2004,410,10120,64065,1815
Sep-2004,410,10120,64070,1462
Sep-2004,410,10120,64090,1272
Sep-2004,410,10120,64100,1709
Sep-2004,410,10120,66005,1501
Sep-2004,410,10120,66010,1371
Sep-2004,410,10120,67010,1922
Sep-2004,410,10120,67015,1735
Sep-2004,410,10120,61060,71381
Sep-2004,410,10120,61070,5393
Sep-2004,410,10120,62001,2264
Sep-2004,410,10120,63040,1336
Sep-2004,410,10120,64005,1604
Sep-2004,410,10120,64020,1542
Sep-2004,410,10120,65005,1862
Sep-2004,410,10120,65006,1480
Sep-2004,410,10120,65015,1133
Sep-2004,410,10120,65018,1520
Sep-2004,410,10120,65020,1318
Sep-2004,410,10120,65022,1358
Sep-2004,410,10120,65035,1787
Sep-2004,415,10120,51001,1653
Sep-2004,415,10120,51003,1099
Sep-2004,415,10120,61010,1484
Sep-2004,415,10120,61015,1564
Sep-2004,415,10120,61030,1647
Sep-2004,415,10120,61065,1436
Sep-2004,415,10120,61080,1853
Sep-2004,415,10120,61095,1922
Sep-2004,415,10120,64055,1887
Sep-2004,415,10120,64060,1752
Sep-2004,415,10120,64065,1652
Sep-2004,415,10120,64070,1006
Sep-2004,415,10120,64090,1254
Sep-2004,415,10120,64100,1861
Sep-2004,415,10120,66005,1492
Sep-2004,415,10120,66010,1787
Sep-2004,415,10120,67010,1328
Sep-2004,415,10120,67015,1146
Sep-2004,415,10120,61060,54522
Sep-2004,415,10120,61070,5329
Sep-2004,415,10120,62001,2275
Sep-2004,415,10120,64005,1889
Sep-2004,415,10120,64020,1648
Sep-2004,415,10120,65005,1145
Sep-2004,415,10120,65006,1593
Sep-2004,415,10120,65015,1920
Sep-2004,415,10120,65018,1908
Sep-2004,415,10120,65020,1837
Sep-2004,415,10120,65022,1936
Sep-2004,415,10120,65035,1676
Oct-2004,105,10120,41101,751837
Oct-2004,105,10120,42201,56662
Oct-2004,105,10120,51001,1322
Oct-2004,105,10120,51003,1594
Oct-2004,105,10120,61010,1732
Oct-2004,105,10120,61015,1271
Oct-2004,105,10120,61030,1403
Oct-2004,105,10120,61065,1323
Oct-2004,105,10120,61080,1169
Oct-2004,105,10120,61095,1621
Oct-2004,105,10120,64055,1782
Oct-2004,105,10120,64060,1241
Oct-2004,105,10120,64065,1562
Oct-2004,105,10120,64070,1616
Oct-2004,105,10120,64090,1123
Oct-2004,105,10120,64100,1167
Oct-2004,105,10120,66005,1151
Oct-2004,105,10120,66010,1836
Oct-2004,105,10120,67010,1616
Oct-2004,105,10120,67015,1870
Oct-2004,105,10120,61060,70003
Oct-2004,105,10120,61070,5530
Oct-2004,105,10120,62001,2827
Oct-2004,105,10120,63040,1382
Oct-2004,105,10120,64005,1715
Oct-2004,105,10120,64020,1734
Oct-2004,105,10120,65005,1060
Oct-2004,105,10120,65006,1428
Oct-2004,105,10120,65015,1071
Oct-2004,105,10120,65018,1088
Oct-2004,105,10120,65020,1417
Oct-2004,105,10120,65022,1987
Oct-2004,105,10120,65035,1037
Oct-2004,110,10120,41101,764175
Oct-2004,110,10120,42201,375845
Oct-2004,110,10120,51001,1828
Oct-2004,110,10120,51003,1894
Oct-2004,110,10120,61010,1382
Oct-2004,110,10120,61015,1359
Oct-2004,110,10120,61030,1715
Oct-2004,110,10120,61065,1734
Oct-2004,110,10120,61080,1666
Oct-2004,110,10120,61095,1908
Oct-2004,110,10120,64055,1060
Oct-2004,110,10120,64060,1428
Oct-2004,110,10120,64065,1071
Oct-2004,110,10120,64070,1088
Oct-2004,110,10120,64090,1417
