Date,Dept,BU,Account,local
12/31/2003,300,10120,65005,1357
12/31/2003,300,10120,65006,1118
12/31/2003,300,10120,65015,1741
12/31/2003,300,10120,65018,1327
12/31/2003,300,10120,65020,1319
12/31/2003,300,10120,65022,1210
12/31/2003,300,10120,65035,1400
1/31/2003,405,10120,51001,1390
1/31/2003,405,10120,51003,1092
1/31/2003,405,10120,61010,960
1/31/2003,405,10120,61015,1724
1/31/2003,405,10120,61030,1675
1/31/2003,405,10120,61065,1047
1/31/2003,405,10120,61080,1596
1/31/2003,405,10120,61095,1621
1/31/2003,405,10120,64055,1342
1/31/2003,405,10120,64060,1309
1/31/2003,405,10120,64065,1548
1/31/2003,405,10120,64070,1342
1/31/2003,405,10120,64090,1633
1/31/2003,405,10120,64100,1505
1/31/2003,405,10120,66005,1384
1/31/2003,405,10120,66010,1231
1/31/2003,405,10120,67010,1260
1/31/2003,405,10120,67015,1084
1/31/2003,405,10120,61060,57215
1/31/2003,405,10120,61070,5132
1/31/2003,405,10120,62001,2116
1/31/2003,405,10120,63040,1191
1/31/2003,405,10120,64005,1398
1/31/2003,405,10120,64020,1187
1/31/2003,405,10120,65005,1175
1/31/2003,405,10120,65006,1552
1/31/2003,405,10120,65015,1017
1/31/2003,405,10120,65018,1591
1/31/2003,405,10120,65020,1207
1/31/2003,405,10120,65022,1256
1/31/2003,405,10120,65035,1644
2/28/2003,405,10120,51001,906
2/28/2003,405,10120,51003,1290
2/28/2003,405,10120,61010,1640
2/28/2003,405,10120,61015,1252
2/28/2003,405,10120,61030,1391
2/28/2003,405,10120,61065,1113
2/28/2003,405,10120,61080,1418
2/28/2003,405,10120,61095,1428
2/28/2003,405,10120,64055,1415
2/28/2003,405,10120,64060,1495
2/28/2003,405,10120,64065,1362
2/28/2003,405,10120,64070,1108
2/28/2003,405,10120,64090,1368
2/28/2003,405,10120,64100,1491
2/28/2003,405,10120,66005,1523
2/28/2003,405,10120,66010,1227
2/28/2003,405,10120,67010,1438
2/28/2003,405,10120,67015,1645
2/28/2003,405,10120,61060,44119
2/28/2003,405,10120,61070,5000
2/28/2003,405,10120,62001,2445
2/28/2003,405,10120,63040,1173
2/28/2003,405,10120,64005,1052
2/28/2003,405,10120,64020,1422
2/28/2003,405,10120,65005,1514
2/28/2003,405,10120,65006,987
2/28/2003,405,10120,65015,979
2/28/2003,405,10120,65018,950
2/28/2003,405,10120,65020,902
2/28/2003,405,10120,65022,1407
2/28/2003,405,10120,65035,1291
3/31/2003,405,10120,51001,989
3/31/2003,405,10120,51003,1569
3/31/2003,405,10120,61010,1396
3/31/2003,405,10120,61015,978
3/31/2003,405,10120,61030,1632
3/31/2003,405,10120,61065,1679
3/31/2003,405,10120,61080,1298
3/31/2003,405,10120,61095,1459
3/31/2003,405,10120,64055,880
3/31/2003,405,10120,64060,1580
3/31/2003,405,10120,64065,1462
3/31/2003,405,10120,64070,1409
3/31/2003,405,10120,64090,1090
3/31/2003,405,10120,64100,1220
3/31/2003,405,10120,66005,1287
3/31/2003,405,10120,66010,1426
3/31/2003,405,10120,67010,1533
3/31/2003,405,10120,67015,1529
3/31/2003,405,10120,61060,69849
3/31/2003,405,10120,61070,4619
3/31/2003,405,10120,62001,2522
3/31/2003,405,10120,63040,1041
3/31/2003,405,10120,64005,1405
3/31/2003,405,10120,64020,1355
3/31/2003,405,10120,65005,1661
3/31/2003,405,10120,65006,1047
3/31/2003,405,10120,65015,1097
3/31/2003,405,10120,65018,891
3/31/2003,405,10120,65020,886
3/31/2003,405,10120,65022,1247
3/31/2003,405,10120,65035,942
4/30/2003,405,10120,51001,1122
4/30/2003,405,10120,51003,1261
4/30/2003,405,10120,61010,1176
4/30/2003,405,10120,61015,1470
4/30/2003,405,10120,61030,952
4/30/2003,405,10120,61065,1458
4/30/2003,405,10120,61080,950
4/30/2003,405,10120,61095,1400
4/30/2003,405,10120,64055,1228
4/30/2003,405,10120,64060,1548
4/30/2003,405,10120,64065,905
4/30/2003,405,10120,64070,1046
4/30/2003,405,10120,64090,1050
4/30/2003,405,10120,64100,888
4/30/2003,405,10120,66005,1419
4/30/2003,405,10120,66010,1286
4/30/2003,405,10120,67010,1306
4/30/2003,405,10120,67015,1071
4/30/2003,405,10120,61060,53402
4/30/2003,405,10120,61070,4782
4/30/2003,405,10120,62001,2416
4/30/2003,405,10120,63040,1654
4/30/2003,405,10120,64005,947
4/30/2003,405,10120,64020,1328
4/30/2003,405,10120,65005,1523
4/30/2003,405,10120,65006,1672
4/30/2003,405,10120,65015,1094
4/30/2003,405,10120,65018,1757
4/30/2003,405,10120,65020,1629
4/30/2003,405,10120,65022,1500
4/30/2003,405,10120,65035,983
5/31/2003,405,10120,51001,1302
5/31/2003,405,10120,51003,1585
5/31/2003,405,10120,61010,1595
5/31/2003,405,10120,61015,1714
5/31/2003,405,10120,61030,1209
5/31/2003,405,10120,61065,915
5/31/2003,405,10120,61080,1145
5/31/2003,405,10120,61095,1212
5/31/2003,405,10120,64055,1687
5/31/2003,405,10120,64060,1662
5/31/2003,405,10120,64065,1048
5/31/2003,405,10120,64070,1555
5/31/2003,405,10120,64090,1056
5/31/2003,405,10120,64100,1368
5/31/2003,405,10120,66005,972
5/31/2003,405,10120,66010,1229
5/31/2003,405,10120,67010,920
5/31/2003,405,10120,67015,1162
5/31/2003,405,10120,61060,65879
5/31/2003,405,10120,61070,4967
5/31/2003,405,10120,62001,2080
5/31/2003,405,10120,63040,936
5/31/2003,405,10120,64005,1734
5/31/2003,405,10120,64020,1734
5/31/2003,405,10120,65005,1199
5/31/2003,405,10120,65006,940
5/31/2003,405,10120,65015,1107
5/31/2003,405,10120,65018,1463
5/31/2003,405,10120,65020,1492
5/31/2003,405,10120,65022,981
5/31/2003,405,10120,65035,1215
6/30/2003,405,10120,51001,922
6/30/2003,405,10120,51003,1231
6/30/2003,405,10120,61010,1353
6/30/2003,405,10120,61015,1059
6/30/2003,405,10120,61030,1570
6/30/2003,405,10120,61065,1632
6/30/2003,405,10120,61080,988
6/30/2003,405,10120,61095,1588
6/30/2003,405,10120,64055,1430
6/30/2003,405,10120,64060,1248
6/30/2003,405,10120,64065,1620
6/30/2003,405,10120,64070,1322
6/30/2003,405,10120,64090,1412
6/30/2003,405,10120,64100,1064
6/30/2003,405,10120,66005,1471
6/30/2003,405,10120,66010,1074
6/30/2003,405,10120,67010,1492
6/30/2003,405,10120,67015,1736
6/30/2003,405,10120,61060,66429
6/30/2003,405,10120,61070,4581
6/30/2003,405,10120,62001,2536
6/30/2003,405,10120,63040,1069
6/30/2003,405,10120,64005,1255
6/30/2003,405,10120,64020,1022
6/30/2003,405,10120,65005,976
6/30/2003,405,10120,65006,1483
6/30/2003,405,10120,65015,1314
6/30/2003,405,10120,65018,1556
6/30/2003,405,10120,65020,1097
6/30/2003,405,10120,65022,891
6/30/2003,405,10120,65035,1698
7/31/2003,405,10120,51001,1655
7/31/2003,405,10120,51003,1297
7/31/2003,405,10120,61010,1537
7/31/2003,405,10120,61015,1327
7/31/2003,405,10120,61030,1240
7/31/2003,405,10120,61065,1194
7/31/2003,405,10120,61080,909
7/31/2003,405,10120,61095,1364
7/31/2003,405,10120,64055,1147
7/31/2003,405,10120,64060,1438
7/31/2003,405,10120,64065,1679
7/31/2003,405,10120,64070,1564
7/31/2003,405,10120,64090,1435
7/31/2003,405,10120,64100,1143
7/31/2003,405,10120,66005,1069
7/31/2003,405,10120,66010,1192
7/31/2003,405,10120,67010,1382
7/31/2003,405,10120,67015,1267
7/31/2003,405,10120,61060,59077
7/31/2003,405,10120,61070,4884
7/31/2003,405,10120,62001,2383
7/31/2003,405,10120,63040,1070
7/31/2003,405,10120,64005,1532
7/31/2003,405,10120,64020,1289
7/31/2003,405,10120,65005,1668
7/31/2003,405,10120,65006,1624
7/31/2003,405,10120,65015,1038
7/31/2003,405,10120,65018,1158
7/31/2003,405,10120,65020,1460
7/31/2003,405,10120,65022,1522
7/31/2003,405,10120,65035,1499
8/31/2003,405,10120,51001,889
8/31/2003,405,10120,51003,1109
8/31/2003,405,10120,61010,1028
8/31/2003,405,10120,61015,1738
8/31/2003,405,10120,61030,1711
8/31/2003,405,10120,61065,1354
8/31/2003,405,10120,61080,882
8/31/2003,405,10120,61095,1715
8/31/2003,405,10120,64055,1636
8/31/2003,405,10120,64060,1055
8/31/2003,405,10120,64065,949
8/31/2003,405,10120,64070,1322
8/31/2003,405,10120,64090,1621
8/31/2003,405,10120,64100,928
8/31/2003,405,10120,66005,1560
8/31/2003,405,10120,66010,1433
8/31/2003,405,10120,67010,1558
8/31/2003,405,10120,67015,1252
8/31/2003,405,10120,61060,51673
8/31/2003,405,10120,61070,5034
8/31/2003,405,10120,62001,2632
8/31/2003,405,10120,63040,1191
8/31/2003,405,10120,64005,1535
8/31/2003,405,10120,64020,1439
8/31/2003,405,10120,65005,1483
8/31/2003,405,10120,65006,1686
8/31/2003,405,10120,65015,1551
8/31/2003,405,10120,65018,1478
8/31/2003,405,10120,65020,899
8/31/2003,405,10120,65022,917
8/31/2003,405,10120,65035,992
9/30/2003,405,10120,51001,1757
9/30/2003,405,10120,51003,1449
9/30/2003,405,10120,61010,1317
9/30/2003,405,10120,61015,1112
9/30/2003,405,10120,61030,1155
9/30/2003,405,10120,61065,1676
9/30/2003,405,10120,61080,915
9/30/2003,405,10120,61095,1339
9/30/2003,405,10120,64055,1681
9/30/2003,405,10120,64060,1306
9/30/2003,405,10120,64065,1236
9/30/2003,405,10120,64070,994
9/30/2003,405,10120,64090,1697
9/30/2003,405,10120,64100,1028
9/30/2003,405,10120,66005,1276
9/30/2003,405,10120,66010,1111
9/30/2003,405,10120,67010,1715
9/30/2003,405,10120,67015,1646
9/30/2003,405,10120,61060,50081
9/30/2003,405,10120,61070,5076
9/30/2003,405,10120,62001,2037
9/30/2003,405,10120,63040,1374
9/30/2003,405,10120,64005,1011
9/30/2003,405,10120,64020,1284
9/30/2003,405,10120,65005,1425
9/30/2003,405,10120,65006,1331
9/30/2003,405,10120,65015,1402
9/30/2003,405,10120,65018,1756
9/30/2003,405,10120,65020,1181
9/30/2003,405,10120,65022,1683
9/30/2003,405,10120,65035,1331
10/31/2003,405,10120,51001,1500
10/31/2003,405,10120,51003,1338
10/31/2003,405,10120,61010,1028
10/31/2003,405,10120,61015,1548
10/31/2003,405,10120,61030,1479
10/31/2003,405,10120,61065,1540
10/31/2003,405,10120,61080,1582
10/31/2003,405,10120,61095,1616
10/31/2003,405,10120,64055,1375
10/31/2003,405,10120,64060,1094
10/31/2003,405,10120,64065,1296
10/31/2003,405,10120,64070,1504
10/31/2003,405,10120,64090,1202
10/31/2003,405,10120,64100,1522
10/31/2003,405,10120,66005,1353
10/31/2003,405,10120,66010,1097
10/31/2003,405,10120,67010,1158
10/31/2003,405,10120,67015,1292
10/31/2003,405,10120,61060,47142
10/31/2003,405,10120,61070,5080
10/31/2003,405,10120,62001,1987
10/31/2003,405,10120,63040,1611
10/31/2003,405,10120,64005,951
10/31/2003,405,10120,64020,1173
10/31/2003,405,10120,65005,1302
10/31/2003,405,10120,65006,1189
10/31/2003,405,10120,65015,1052
10/31/2003,405,10120,65018,1437
10/31/2003,405,10120,65020,1228
10/31/2003,405,10120,65022,1649
10/31/2003,405,10120,65035,1023
11/30/2003,405,10120,51001,1424
11/30/2003,405,10120,51003,1429
11/30/2003,405,10120,61010,1668
11/30/2003,405,10120,61015,1649
11/30/2003,405,10120,61030,1169
11/30/2003,405,10120,61065,1115
11/30/2003,405,10120,61080,1648
11/30/2003,405,10120,61095,1236
11/30/2003,405,10120,64055,918
11/30/2003,405,10120,64060,1225
11/30/2003,405,10120,64065,1441
11/30/2003,405,10120,64070,986
11/30/2003,405,10120,64090,1434
11/30/2003,405,10120,64100,967
11/30/2003,405,10120,66005,1038
11/30/2003,405,10120,66010,1294
11/30/2003,405,10120,67010,1602
11/30/2003,405,10120,67015,1657
11/30/2003,405,10120,61060,50136
11/30/2003,405,10120,61070,4572
11/30/2003,405,10120,62001,2118
11/30/2003,405,10120,63040,1618
11/30/2003,405,10120,64005,1117
11/30/2003,405,10120,64020,899
11/30/2003,405,10120,65005,1413
11/30/2003,405,10120,65006,1078
11/30/2003,405,10120,65015,1558
11/30/2003,405,10120,65018,1617
11/30/2003,405,10120,65020,1165
11/30/2003,405,10120,65022,1232
11/30/2003,405,10120,65035,1304
12/31/2003,405,10120,51001,1666
12/31/2003,405,10120,51003,1079
12/31/2003,405,10120,61010,1624
12/31/2003,405,10120,61015,1740
12/31/2003,405,10120,61030,1522
12/31/2003,405,10120,61065,1141
12/31/2003,405,10120,61080,1731
12/31/2003,405,10120,61095,924
12/31/2003,405,10120,64055,1372
12/31/2003,405,10120,64060,1269
12/31/2003,405,10120,64065,974
12/31/2003,405,10120,64070,1076
12/31/2003,405,10120,64090,1472
12/31/2003,405,10120,64100,966
12/31/2003,405,10120,66005,1045
12/31/2003,405,10120,66010,1201
12/31/2003,405,10120,67010,1089
12/31/2003,405,10120,67015,1145
12/31/2003,405,10120,61060,56451
12/31/2003,405,10120,61070,4459
12/31/2003,405,10120,62001,1840
12/31/2003,405,10120,63040,1192
12/31/2003,405,10120,64005,1456
12/31/2003,405,10120,64020,1307
12/31/2003,405,10120,65005,1588
12/31/2003,405,10120,65006,1583
12/31/2003,405,10120,65015,975
12/31/2003,405,10120,65018,1356
12/31/2003,405,10120,65020,1643
12/31/2003,405,10120,65022,1141
12/31/2003,405,10120,65035,1419
1/31/2003,410,10120,51001,1346
1/31/2003,410,10120,51003,1383
1/31/2003,410,10120,61010,1493
1/31/2003,410,10120,61015,1382
1/31/2003,410,10120,61030,1071
1/31/2003,410,10120,61065,1263
1/31/2003,410,10120,61080,1646
1/31/2003,410,10120,61095,1240
1/31/2003,410,10120,64055,1278
1/31/2003,410,10120,64060,1070
1/31/2003,410,10120,64065,1310
1/31/2003,410,10120,64070,1230
1/31/2003,410,10120,64090,1086
1/31/2003,410,10120,64100,1040
1/31/2003,410,10120,66005,1249
1/31/2003,410,10120,66010,1689
1/31/2003,410,10120,67010,1562
1/31/2003,410,10120,67015,1704
1/31/2003,410,10120,61060,44797
1/31/2003,410,10120,61070,4588
1/31/2003,410,10120,62001,1988
1/31/2003,410,10120,63040,1646
1/31/2003,410,10120,64005,1475
1/31/2003,410,10120,64020,1458
1/31/2003,410,10120,65005,1306
1/31/2003,410,10120,65006,1538
1/31/2003,410,10120,65015,1075
1/31/2003,410,10120,65018,1588
1/31/2003,410,10120,65020,1206
1/31/2003,410,10120,65022,1551
1/31/2003,410,10120,65035,1550
2/28/2003,410,10120,51001,1649
2/28/2003,410,10120,51003,1155
2/28/2003,410,10120,61010,1485
2/28/2003,410,10120,61015,1480
2/28/2003,410,10120,61030,1723
2/28/2003,410,10120,61065,1633
2/28/2003,410,10120,61080,1159
2/28/2003,410,10120,61095,1112
2/28/2003,410,10120,64055,1718
2/28/2003,410,10120,64060,1479
2/28/2003,410,10120,64065,1444
2/28/2003,410,10120,64070,1706
2/28/2003,410,10120,64090,1554
2/28/2003,410,10120,64100,976
2/28/2003,410,10120,66005,924
2/28/2003,410,10120,66010,1521
2/28/2003,410,10120,67010,1654
2/28/2003,410,10120,67015,1139
2/28/2003,410,10120,61060,66902
2/28/2003,410,10120,61070,4411
2/28/2003,410,10120,62001,2237
2/28/2003,410,10120,63040,1159
2/28/2003,410,10120,64005,1750
2/28/2003,410,10120,64020,1720
2/28/2003,410,10120,65005,1056
2/28/2003,410,10120,65006,1192
2/28/2003,410,10120,65015,1036
2/28/2003,410,10120,65018,1400
2/28/2003,410,10120,65020,898
2/28/2003,410,10120,65022,933
2/28/2003,410,10120,65035,1681
3/31/2003,410,10120,51001,910
3/31/2003,410,10120,51003,1391
3/31/2003,410,10120,61010,1457
3/31/2003,410,10120,61015,950
3/31/2003,410,10120,61030,1509
3/31/2003,410,10120,61065,1428
3/31/2003,410,10120,61080,1645
3/31/2003,410,10120,61095,1179
3/31/2003,410,10120,64055,1008
3/31/2003,410,10120,64060,1670
3/31/2003,410,10120,64065,939
3/31/2003,410,10120,64070,1682
3/31/2003,410,10120,64090,1489
3/31/2003,410,10120,64100,919
3/31/2003,410,10120,66005,1425
3/31/2003,410,10120,66010,1340
3/31/2003,410,10120,67010,1062
3/31/2003,410,10120,67015,1607
3/31/2003,410,10120,61060,57658
3/31/2003,410,10120,61070,4494
3/31/2003,410,10120,62001,2247
3/31/2003,410,10120,63040,1645
3/31/2003,410,10120,64005,909
3/31/2003,410,10120,64020,1683
3/31/2003,410,10120,65005,1039
3/31/2003,410,10120,65006,1299
3/31/2003,410,10120,65015,1077
3/31/2003,410,10120,65018,1316
3/31/2003,410,10120,65020,1377
3/31/2003,410,10120,65022,1533
3/31/2003,410,10120,65035,1532
4/30/2003,410,10120,51001,972
4/30/2003,410,10120,51003,944
4/30/2003,410,10120,61010,933
4/30/2003,410,10120,61015,1233
4/30/2003,410,10120,61030,1329
4/30/2003,410,10120,61065,1038
4/30/2003,410,10120,61080,1529
4/30/2003,410,10120,61095,926
4/30/2003,410,10120,64055,964
4/30/2003,410,10120,64060,1432
4/30/2003,410,10120,64065,1432
4/30/2003,410,10120,64070,1097
4/30/2003,410,10120,64090,1099
4/30/2003,410,10120,64100,1402
4/30/2003,410,10120,66005,1177
4/30/2003,410,10120,66010,1500
4/30/2003,410,10120,67010,1604
4/30/2003,410,10120,67015,973
4/30/2003,410,10120,61060,48352
4/30/2003,410,10120,61070,4551
4/30/2003,410,10120,62001,2626
4/30/2003,410,10120,63040,1529
4/30/2003,410,10120,64005,1167
4/30/2003,410,10120,64020,1755
4/30/2003,410,10120,65005,1720
4/30/2003,410,10120,65006,1436
4/30/2003,410,10120,65015,1547
4/30/2003,410,10120,65018,1540
4/30/2003,410,10120,65020,1387
4/30/2003,410,10120,65022,1192
4/30/2003,410,10120,65035,1161
5/31/2003,410,10120,51001,1168
5/31/2003,410,10120,51003,1719
5/31/2003,410,10120,61010,1371
5/31/2003,410,10120,61015,1059
5/31/2003,410,10120,61030,1296
5/31/2003,410,10120,61065,1016
5/31/2003,410,10120,61080,1297
5/31/2003,410,10120,61095,1161
5/31/2003,410,10120,64055,1457
5/31/2003,410,10120,64060,914
5/31/2003,410,10120,64065,1740
5/31/2003,410,10120,64070,1297
5/31/2003,410,10120,64090,1388
5/31/2003,410,10120,64100,1004
5/31/2003,410,10120,66005,1652
5/31/2003,410,10120,66010,1287
5/31/2003,410,10120,67010,1402
5/31/2003,410,10120,67015,1441
5/31/2003,410,10120,61060,68290
5/31/2003,410,10120,61070,5160
5/31/2003,410,10120,62001,2377
5/31/2003,410,10120,63040,1297
5/31/2003,410,10120,64005,1711
5/31/2003,410,10120,64020,1649
5/31/2003,410,10120,65005,1496
5/31/2003,410,10120,65006,1089
5/31/2003,410,10120,65015,1566
5/31/2003,410,10120,65018,1258
5/31/2003,410,10120,65020,1350
5/31/2003,410,10120,65022,1084
5/31/2003,410,10120,65035,1038
6/30/2003,410,10120,51001,1190
6/30/2003,410,10120,51003,1456
6/30/2003,410,10120,61010,1481
6/30/2003,410,10120,61015,1432
6/30/2003,410,10120,61030,1470
6/30/2003,410,10120,61065,1610
6/30/2003,410,10120,61080,1123
6/30/2003,410,10120,61095,1182
6/30/2003,410,10120,64055,1098
6/30/2003,410,10120,64060,1240
6/30/2003,410,10120,64065,1571
6/30/2003,410,10120,64070,1171
6/30/2003,410,10120,64090,1095
6/30/2003,410,10120,64100,1146
6/30/2003,410,10120,66005,1190
6/30/2003,410,10120,66010,921
6/30/2003,410,10120,67010,1746
6/30/2003,410,10120,67015,978
6/30/2003,410,10120,61060,69182
6/30/2003,410,10120,61070,5056
6/30/2003,410,10120,62001,1829
6/30/2003,410,10120,63040,1123
6/30/2003,410,10120,64005,1257
6/30/2003,410,10120,64020,1190
6/30/2003,410,10120,65005,1429
6/30/2003,410,10120,65006,1401
6/30/2003,410,10120,65015,1478
6/30/2003,410,10120,65018,993
6/30/2003,410,10120,65020,1649
6/30/2003,410,10120,65022,1725
6/30/2003,410,10120,65035,916
7/31/2003,410,10120,51001,1648
7/31/2003,410,10120,51003,1697
7/31/2003,410,10120,61010,1418
7/31/2003,410,10120,61015,1573
7/31/2003,410,10120,61030,1284
7/31/2003,410,10120,61065,1448
7/31/2003,410,10120,61080,1067
7/31/2003,410,10120,61095,1402
7/31/2003,410,10120,64055,1002
7/31/2003,410,10120,64060,906
7/31/2003,410,10120,64065,1674
7/31/2003,410,10120,64070,1033
7/31/2003,410,10120,64090,1624
7/31/2003,410,10120,64100,979
7/31/2003,410,10120,66005,1592
7/31/2003,410,10120,66010,1753
7/31/2003,410,10120,67010,1727
7/31/2003,410,10120,67015,1090
7/31/2003,410,10120,61060,48582
7/31/2003,410,10120,61070,4594
7/31/2003,410,10120,62001,2028
7/31/2003,410,10120,63040,1067
7/31/2003,410,10120,64005,944
7/31/2003,410,10120,64020,1067
7/31/2003,410,10120,65005,1236
7/31/2003,410,10120,65006,1500
7/31/2003,410,10120,65015,1720
7/31/2003,410,10120,65018,1553
7/31/2003,410,10120,65020,905
7/31/2003,410,10120,65022,1485
7/31/2003,410,10120,65035,1738
8/31/2003,410,10120,51001,1246
8/31/2003,410,10120,51003,1434
8/31/2003,410,10120,61010,1709
8/31/2003,410,10120,61015,1612
8/31/2003,410,10120,61030,1662
8/31/2003,410,10120,61065,987
8/31/2003,410,10120,61080,1065
8/31/2003,410,10120,61095,912
8/31/2003,410,10120,64055,1699
8/31/2003,410,10120,64060,1254
8/31/2003,410,10120,64065,1503
8/31/2003,410,10120,64070,973
8/31/2003,410,10120,64090,1599
8/31/2003,410,10120,64100,1265
8/31/2003,410,10120,66005,1111
8/31/2003,410,10120,66010,1582
8/31/2003,410,10120,67010,1475
8/31/2003,410,10120,67015,1516
8/31/2003,410,10120,61060,58419
8/31/2003,410,10120,61070,4468
8/31/2003,410,10120,62001,1964
8/31/2003,410,10120,63040,1065
8/31/2003,410,10120,64005,1565
8/31/2003,410,10120,64020,1473
8/31/2003,410,10120,65005,1333
8/31/2003,410,10120,65006,1075
8/31/2003,410,10120,65015,1452
8/31/2003,410,10120,65018,941
8/31/2003,410,10120,65020,1078
8/31/2003,410,10120,65022,1375
8/31/2003,410,10120,65035,1745
9/30/2003,410,10120,51001,1556
9/30/2003,410,10120,51003,913
9/30/2003,410,10120,61010,1542
9/30/2003,410,10120,61015,1047
9/30/2003,410,10120,61030,1274
9/30/2003,410,10120,61065,1070
9/30/2003,410,10120,61080,1176
9/30/2003,410,10120,61095,1196
9/30/2003,410,10120,64055,1341
9/30/2003,410,10120,64060,1078
9/30/2003,410,10120,64065,1597
9/30/2003,410,10120,64070,1287
9/30/2003,410,10120,64090,1119
9/30/2003,410,10120,64100,1504
9/30/2003,410,10120,66005,1321
9/30/2003,410,10120,66010,1206
9/30/2003,410,10120,67010,1691
9/30/2003,410,10120,67015,1527
9/30/2003,410,10120,61060,62815
9/30/2003,410,10120,61070,4746
9/30/2003,410,10120,62001,1992
9/30/2003,410,10120,63040,1176
9/30/2003,410,10120,64005,1412
9/30/2003,410,10120,64020,1357
9/30/2003,410,10120,65005,1639
9/30/2003,410,10120,65006,1302
9/30/2003,410,10120,65015,997
9/30/2003,410,10120,65018,1338
9/30/2003,410,10120,65020,1160
9/30/2003,410,10120,65022,1195
9/30/2003,410,10120,65035,1573
10/31/2003,410,10120,51001,1336
10/31/2003,410,10120,51003,1209
10/31/2003,410,10120,61010,1670
10/31/2003,410,10120,61015,1683
10/31/2003,410,10120,61030,1163
10/31/2003,410,10120,61065,1260
10/31/2003,410,10120,61080,1043
10/31/2003,410,10120,61095,1443
10/31/2003,410,10120,64055,1690
10/31/2003,410,10120,64060,1308
10/31/2003,410,10120,64065,1265
10/31/2003,410,10120,64070,1614
10/31/2003,410,10120,64090,1380
10/31/2003,410,10120,64100,1133
10/31/2003,410,10120,66005,1428
10/31/2003,410,10120,66010,1308
10/31/2003,410,10120,67010,1491
10/31/2003,410,10120,67015,1272
10/31/2003,410,10120,61060,50426
10/31/2003,410,10120,61070,4987
10/31/2003,410,10120,62001,2133
10/31/2003,410,10120,63040,1043
10/31/2003,410,10120,64005,1472
10/31/2003,410,10120,64020,1071
10/31/2003,410,10120,65005,1718
10/31/2003,410,10120,65006,1585
10/31/2003,410,10120,65015,1001
10/31/2003,410,10120,65018,982
10/31/2003,410,10120,65020,1199
10/31/2003,410,10120,65022,1639
10/31/2003,410,10120,65035,1674
11/30/2003,410,10120,51001,901
11/30/2003,410,10120,51003,1567
11/30/2003,410,10120,61010,1748
11/30/2003,410,10120,61015,988
11/30/2003,410,10120,61030,1428
11/30/2003,410,10120,61065,1624
11/30/2003,410,10120,61080,1600
11/30/2003,410,10120,61095,1617
11/30/2003,410,10120,64055,1113
11/30/2003,410,10120,64060,1310
11/30/2003,410,10120,64065,1295
11/30/2003,410,10120,64070,1245
11/30/2003,410,10120,64090,1579
11/30/2003,410,10120,64100,1519
11/30/2003,410,10120,66005,1529
11/30/2003,410,10120,66010,1003
11/30/2003,410,10120,67010,1512
11/30/2003,410,10120,67015,1216
11/30/2003,410,10120,61060,49847
11/30/2003,410,10120,61070,4536
11/30/2003,410,10120,62001,2044
11/30/2003,410,10120,63040,1600
11/30/2003,410,10120,64005,1377
11/30/2003,410,10120,64020,1473
11/30/2003,410,10120,65005,933
11/30/2003,410,10120,65006,1234
11/30/2003,410,10120,65015,1529
11/30/2003,410,10120,65018,1070
11/30/2003,410,10120,65020,1362
11/30/2003,410,10120,65022,1589
11/30/2003,410,10120,65035,1756
12/31/2003,410,10120,51001,1498
12/31/2003,410,10120,51003,1546
12/31/2003,410,10120,61010,1196
12/31/2003,410,10120,61015,1440
12/31/2003,410,10120,61030,1505
12/31/2003,410,10120,61065,1403
12/31/2003,410,10120,61080,1166
12/31/2003,410,10120,61095,1323
12/31/2003,410,10120,64055,1162
12/31/2003,410,10120,64060,970
12/31/2003,410,10120,64065,1434
12/31/2003,410,10120,64070,1081
12/31/2003,410,10120,64090,1448
12/31/2003,410,10120,64100,1174
12/31/2003,410,10120,66005,1161
12/31/2003,410,10120,66010,900
12/31/2003,410,10120,67010,1295
12/31/2003,410,10120,67015,1699
12/31/2003,410,10120,61060,57618
12/31/2003,410,10120,61070,4942
12/31/2003,410,10120,62001,2394
12/31/2003,410,10120,63040,1166
12/31/2003,410,10120,64005,1125
12/31/2003,410,10120,64020,1045
12/31/2003,410,10120,65005,974
12/31/2003,410,10120,65006,1691
12/31/2003,410,10120,65015,1126
12/31/2003,410,10120,65018,1293
12/31/2003,410,10120,65020,1669
12/31/2003,410,10120,65022,1300
12/31/2003,410,10120,65035,1684
1/31/2003,415,10120,51001,1397
1/31/2003,415,10120,51003,1065
1/31/2003,415,10120,61010,1382
1/31/2003,415,10120,61015,1613
1/31/2003,415,10120,61030,1378
1/31/2003,415,10120,61065,1315
1/31/2003,415,10120,61080,1722
1/31/2003,415,10120,61095,1738
1/31/2003,415,10120,64055,1517
1/31/2003,415,10120,64060,1261
1/31/2003,415,10120,64065,1413
1/31/2003,415,10120,64070,1445
1/31/2003,415,10120,64090,1042
1/31/2003,415,10120,64100,939
1/31/2003,415,10120,66005,1148
1/31/2003,415,10120,66010,991
1/31/2003,415,10120,67010,1226
1/31/2003,415,10120,67015,1170
1/31/2003,415,10120,61060,52818
1/31/2003,415,10120,61070,4592
1/31/2003,415,10120,62001,2272
1/31/2003,415,10120,64005,1160
1/31/2003,415,10120,64020,998
1/31/2003,415,10120,65005,1555
1/31/2003,415,10120,65006,1226
1/31/2003,415,10120,65015,1133
1/31/2003,415,10120,65018,1057
1/31/2003,415,10120,65020,1066
1/31/2003,415,10120,65022,1112
1/31/2003,415,10120,65035,1315
